"","FeatureName","FeatureID","AvgRank"
"3033","cg14169163",3273,3233.8
"3034","cg06883868",1671,3234.4
"3035","cg04435828",1134,3234.8
"3036","cg27406618",5852,3235.2
"3037","cg03396664",877,3236
"3038","cg01080998",266,3236.6
"3039","cg04330126",1117,3236.6
"3040","cg00192750",49,3237.6
"3041","cg05861291",1469,3238.2
"3042","cg00980519",241,3239
"3043","cg03421236",884,3239.2
"3044","cg24216596",5223,3239.6
"3045","cg16309243",3700,3239.8
"3046","cg03761513",978,3240.6
"3047","cg27341636",5840,3241.2
"3048","cg20139706",4454,3241.4
"3049","cg06021774",1510,3243.2
"3050","cg11429969",2661,3243.2
"3051","cg01411759",365,3244.6
"3052","cg09623712",2271,3244.6
"3053","cg26063962",5575,3244.6
"3054","cg23845945",5139,3245.8
"3055","cg00862307",214,3246.2
"3056","cg10542562",2484,3246.6
"3057","cg07935784",1909,3247.4
"3058","cg04106436",1068,3247.8
"3059","cg11331344",2638,3247.8
"3060","cg26906285",5754,3248
"3061","cg15234550",3492,3248.4
"3062","cg23078268",4981,3249
"3063","cg16755026",3813,3249.8
"3064","cg06231140",1540,3250
"3065","cg07660381",1858,3250.2
"3066","cg10353859",2441,3250.2
"3067","cg12463256",2891,3251.6
"3068","cg09945482",2345,3251.8
"3069","cg12508693",2905,3252
"3070","cg12814019",2968,3253.6
"3071","cg19405162",4315,3253.6
"3072","cg11528914",2679,3254.8
"3073","cg26563313",5681,3254.8
"3074","cg27055846",5782,3255
"3075","cg16037981",3638,3256.6
"3076","cg03478444",902,3258.2
"3077","cg11505048",2673,3259
"3078","cg18979559",4244,3259
"3079","cg23594135",5087,3259.4
"3080","cg08512940",2045,3259.8
"3081","cg09717146",2289,3259.8
"3082","cg10105244",2386,3260
"3083","cg04491396",1155,3260.4
"3084","cg05767720",1453,3260.6
"3085","cg20879601",4593,3261.2
"3086","cg05757894",1450,3261.8
"3087","cg02116416",539,3262.6
"3088","cg01145396",293,3263.2
"3089","cg04009456",1046,3264
"3090","cg22983689",4966,3265.2
"3091","cg00764065",190,3265.4
"3092","cg24714864",5330,3265.4
"3093","cg10741826",2516,3265.8
"3094","cg04960614",1262,3266
"3095","cg15412313",3529,3267
"3096","cg22302772",4849,3267.4
"3097","cg09845604",2318,3267.6
"3098","cg16541075",3754,3268.4
"3099","cg12640930",2939,3268.8
"3100","cg26255314",5616,3270.6
"3101","cg19435188",4320,3271
"3102","cg05976179",1500,3271.2
"3103","cg04276551",1108,3272.6
"3104","cg01056358",259,3273.2
"3105","cg16676200",3789,3273.2
"3106","cg17152375",3886,3273.8
"3107","cg20778411",4567,3274.2
"3108","cg25998175",5564,3274.2
"3109","cg25797006",5534,3274.6
"3110","cg18524091",4147,3275
"3111","cg25988710",5562,3275.2
"3112","cg01993818",516,3275.4
"3113","cg14987112",3445,3275.4
"3114","cg12363584",2863,3275.8
"3115","cg01310605",333,3276.2
"3116","cg20249469",4471,3277
"3117","cg10171489",2402,3277.8
"3118","cg11018018",2573,3277.8
"3119","cg22236143",4831,3278.4
"3120","cg03090449",814,3278.6
"3121","cg09877009",2328,3279.8
"3122","cg16682214",3794,3280.4
"3123","cg21389884",4686,3280.8
"3124","cg27025758",5775,3280.8
"3125","cg25570328",5493,3281
"3126","cg01598421",406,3281.6
"3127","cg13014558",3002,3281.6
"3128","cg17863679",4028,3281.6
"3129","cg18498565",4142,3282
"3130","cg11492063",2670,3282.4
"3131","cg03406844",880,3282.6
"3132","cg07134622",1727,3283
"3133","cg23286756",5033,3283.4
"3134","cg06090362",1520,3283.6
"3135","cg13633751",3139,3283.6
"3136","cg26419584",5651,3284.2
"3137","cg02380278",605,3284.4
"3138","cg22958118",4960,3285
"3139","cg05950713",1493,3285.4
"3140","cg18672716",4182,3285.6
"3141","cg12116697",2806,3285.8
"3142","ch.9.13245070R",5927,3286.4
"3143","cg04927066",1255,3287
"3144","cg01952913",504,3288
"3145","cg06885782",1672,3288
"3146","cg01793068",460,3288.6
"3147","cg26371172",5642,3288.8
"3148","cg22022927",4788,3289.2
"3149","cg13626585",3137,3290
"3150","cg02574022",656,3290.4
"3151","cg04052606",1059,3292.6
"3152","cg05310260",1347,3292.8
"3153","cg25245744",5429,3293.2
"3154","cg26713043",5713,3293.4
"3155","cg08916461",2127,3294.8
"3156","cg15516314",3551,3294.8
"3157","cg09873409",2327,3295.8
"3158","cg05684015",1439,3296.2
"3159","cg09796146",2308,3296.8
"3160","cg05293365",1343,3297
"3161","cg06417592",1571,3297.2
"3162","cg22201573",4824,3297.2
"3163","cg07482296",1820,3297.4
"3164","cg13632981",3138,3297.4
"3165","cg07530172",1834,3297.8
"3166","cg25498326",5480,3298
"3167","cg06724236",1629,3298.4
"3168","cg02379437",604,3298.8
"3169","cg05523911",1400,3299
"3170","cg06373526",1564,3299
"3171","cg09577651",2264,3299
"3172","cg10149870",2399,3300.4
"3173","cg16814362",3827,3300.6
"3174","cg04776597",1213,3301.2
"3175","cg03458455",894,3301.6
"3176","cg06832898",1655,3302.8
"3177","cg24912560",5369,3302.8
"3178","cg05471009",1384,3303
"3179","cg20720208",4558,3303
"3180","cg02718002",696,3303.8
"3181","cg20641450",4541,3303.8
"3182","cg24548869",5286,3304
"3183","cg05409752",1370,3304.2
"3184","cg24901028",5367,3304.2
"3185","cg20985847",4613,3305.8
"3186","cg12461287",2889,3306.2
"3187","cg01271695",324,3306.4
"3188","cg13190238",3047,3306.6
"3189","cg13321166",3066,3306.6
"3190","cg20020000",4433,3307.8
"3191","cg24993711",5384,3308.2
"3192","cg11704309",2719,3308.4
"3193","cg09610767",2269,3308.8
"3194","cg00031105",6,3309.2
"3195","cg19318461",4288,3309.8
"3196","cg01948589",502,3310.2
"3197","cg25809502",5537,3310.2
"3198","cg01752978",445,3310.4
"3199","cg00283030",68,3310.6
"3200","cg04600798",1171,3311
"3201","cg18917736",4231,3311.4
"3202","cg02997962",784,3311.6
"3203","cg16755114",3814,3311.6
"3204","cg02179478",557,3312.4
"3205","cg06746426",1635,3312.4
"3206","cg07144318",1732,3312.6
"3207","cg00114618",21,3313
"3208","cg06740578",1633,3313
"3209","cg18436714",4135,3313
"3210","cg27495643",5870,3313.8
"3211","cg21320945",4676,3314.4
"3212","cg04072135",1065,3315
"3213","cg13494037",3106,3315.6
"3214","cg08301525",1997,3316.2
"3215","cg07155318",1734,3317.2
"3216","cg18238130",4100,3317.4
"3217","cg01289637",330,3317.6
"3218","cg08693281",2083,3317.8
"3219","cg01929314",496,3318.4
"3220","cg15950413",3616,3318.4
"3221","cg24121967",5193,3318.4
"3222","cg00980674",242,3318.8
"3223","cg05034124",1279,3319
"3224","cg13798290",3179,3319.2
"3225","cg01650818",419,3319.6
"3226","cg15428904",3533,3319.6
"3227","cg26418881",5650,3319.8
"3228","cg03448202",891,3320
"3229","cg20976174",4611,3320
"3230","cg15997512",3627,3320.8
"3231","cg23473276",5063,3320.8
"3232","cg13885156",3203,3321
"3233","cg27646509",5896,3321
"3234","cg06548512",1595,3321.4
"3235","cg25464210",5475,3325
"3236","cg13915481",3211,3325.4
"3237","cg20331241",4483,3325.4
"3238","cg07608508",1847,3326
"3239","ch.16.50203954R",5911,3326.2
"3240","cg00528351",134,3326.4
"3241","cg04078728",1067,3326.4
"3242","cg18717355",4189,3326.6
"3243","cg07129523",1724,3326.8
"3244","cg25739938",5525,3327
"3245","cg08735141",2095,3328.4
"3246","cg11579630",2690,3328.6
"3247","cg05453458",1380,3329
"3248","cg08256065",1987,3329.2
"3249","cg23399257",5054,3329.2
"3250","cg27394814",5850,3329.4
"3251","cg25514427",5482,3330.4
"3252","cg12245236",2834,3330.6
"3253","cg26182253",5599,3331.4
"3254","cg19403939",4314,3331.6
"3255","cg03899412",1014,3332.2
"3256","cg00886824",223,3332.8
"3257","cg00522049",131,3333.2
"3258","cg02911408",757,3334
"3259","cg12220696",2829,3334.8
"3260","cg14098780",3260,3334.8
"3261","cg16151362",3664,3335
"3262","cg15878909",3606,3335.4
"3263","cg03939693",1023,3336.4
"3264","cg23151295",4994,3336.4
"3265","cg05657709",1428,3336.6
"3266","cg24506197",5276,3336.8
"3267","cg04206967",1091,3337.2
"3268","cg02654923",679,3337.8
"3269","cg01971160",513,3338.4
"3270","cg03758467",976,3338.4
"3271","cg20888499",4595,3338.4
"3272","cg26724572",5714,3338.6
"3273","cg03304378",855,3339.8
"3274","cg05812836",1465,3341.2
"3275","cg09978583",2354,3341.8
"3276","cg26333595",5632,3341.8
"3277","cg03159877",827,3342.2
"3278","cg04926295",1254,3342.2
"3279","cg10003284",2361,3343.2
"3280","cg13777488",3177,3343.4
"3281","cg02022380",521,3344.6
"3282","cg00128425",26,3345.4
"3283","cg09873215",2326,3345.4
"3284","cg19508555",4326,3345.4
"3285","cg09607712",2268,3346
"3286","cg25938025",5553,3346
"3287","cg13969072",3221,3346.6
"3288","cg15413034",3530,3347
"3289","cg20627364",4537,3348.4
"3290","cg18881978",4224,3348.8
"3291","cg26046877",5573,3348.8
"3292","cg05924780",1484,3349
"3293","cg16919456",3836,3349.2
"3294","cg23687192",5099,3349.4
"3295","cg23718917",5108,3349.6
"3296","cg01008415",251,3350.2
"3297","cg25978011",5561,3350.4
"3298","cg22645859",4909,3350.6
"3299","cg16638931",3779,3351.4
"3300","cg03541742",911,3352
"3301","cg08681966",2081,3352.4
"3302","cg22778797",4931,3353
"3303","cg20390554",4490,3353.4
"3304","cg23744372",5116,3353.4
"3305","cg11003012",2570,3353.8
"3306","cg00145438",32,3354.2
"3307","cg06399109",1566,3354.2
"3308","cg16581347",3762,3354.2
"3309","cg20017253",4431,3354.2
"3310","cg20792590",4572,3354.2
"3311","cg26619296",5691,3354.2
"3312","cg02699090",693,3354.4
"3313","cg09986353",2355,3354.4
"3314","cg06892006",1674,3355.4
"3315","cg20898773",4596,3355.8
"3316","cg11310087",2632,3356.2
"3317","cg00972222",239,3356.6
"3318","cg18589102",4163,3356.8
"3319","cg23212799",5008,3356.8
"3320","cg01930242",498,3358.4
"3321","cg05643339",1425,3358.6
"3322","cg06859135",1662,3358.8
"3323","cg08445694",2030,3358.8
"3324","cg16692090",3796,3359.6
"3325","cg27660372",5897,3359.6
"3326","cg17684858",3988,3359.8
"3327","cg15356966",3521,3360
"3328","cg04457885",1145,3360.4
"3329","cg09215936",2187,3360.6
"3330","cg15481583",3547,3360.6
"3331","cg01831959",470,3360.8
"3332","cg22026255",4790,3361
"3333","cg14704758",3401,3361.4
"3334","cg02739850",701,3363.2
"3335","cg02366421",600,3363.6
"3336","cg25019707",5389,3363.6
"3337","cg08298946",1996,3363.8
"3338","cg11763066",2734,3364.6
"3339","cg18723276",4191,3364.8
"3340","cg08620245",2069,3365
"3341","cg19567866",4334,3365.2
"3342","cg16802801",3824,3365.6
"3343","cg02632742",670,3366.2
"3344","cg16451371",3733,3366.2
"3345","cg02338840",593,3366.6
"3346","cg12051260",2788,3366.6
"3347","cg17759329",4005,3367
"3348","cg25785495",5532,3367.2
"3349","cg04214938",1093,3367.8
"3350","cg16236143",3688,3368
"3351","cg22200118",4823,3368
"3352","cg16634901",3778,3368.4
"3353","cg14075579",3253,3369.2
"3354","cg00738772",182,3369.6
"3355","cg05337607",1353,3369.6
"3356","cg19723805",4372,3371
"3357","cg23484981",5067,3371
"3358","cg00626312",159,3371.4
"3359","cg00645049",163,3371.6
"3360","cg15652381",3571,3372.2
"3361","cg27513097",5874,3372.2
"3362","cg09413176",2229,3372.6
"3363","cg05557233",1411,3373
"3364","cg03044435",804,3373.2
"3365","cg04571355",1164,3373.2
"3366","cg26795012",5726,3373.2
"3367","cg24140037",5200,3373.6
"3368","cg24737408",5338,3373.6
"3369","cg24611232",5298,3374.2
"3370","cg07316846",1780,3375
"3371","cg20671790",4549,3375.2
"3372","cg26794638",5725,3375.8
"3373","cg04561120",1161,3376
"3374","cg22453634",4879,3376.2
"3375","cg09121680",2161,3376.4
"3376","cg09166410",2173,3376.6
"3377","cg24748262",5340,3377.2
"3378","cg16072777",3644,3377.6
"3379","cg26695157",5705,3377.6
"3380","cg18024684",4065,3377.8
"3381","cg02902617",749,3378.4
"3382","cg19569526",4336,3378.6
"3383","cg23066280",4980,3378.8
"3384","cg17901858",4039,3379.6
"3385","cg19841653",4395,3379.6
"3386","cg26790663",5723,3379.6
"3387","cg06921605",1683,3380.2
"3388","cg20497120",4516,3380.2
"3389","cg13998223",3231,3381
"3390","cg24726370",5332,3381
"3391","cg07660693",1859,3381.6
"3392","cg11065154",2583,3382.2
"3393","cg18643199",4177,3382.6
"3394","cg20125971",4449,3382.8
"3395","cg06238491",1541,3383.2
"3396","cg12194828",2826,3383.4
"3397","cg20001978",4427,3383.8
"3398","cg13822691",3185,3384
"3399","cg18520238",4146,3384.2
"3400","cg08430222",2023,3384.6
"3401","cg21758962",4733,3385
"3402","cg25677709",5509,3385.2
"3403","cg12058595",2790,3385.6
"3404","cg17821835",4019,3385.8
"3405","cg08869547",2117,3386
"3406","cg22918949",4954,3386
"3407","cg01382768",353,3386.4
"3408","cg16777493",3819,3386.8
"3409","cg17967673",4054,3387
"3410","cg03723052",967,3387.2
"3411","cg17400113",3935,3387.8
"3412","cg27084736",5788,3387.8
"3413","cg18404811",4131,3389
"3414","cg26817217",5734,3389
"3415","cg03472798",901,3389.2
"3416","cg05885717",1476,3390
"3417","cg14512326",3354,3390.4
"3418","cg15036477",3450,3390.4
"3419","cg05801246",1464,3390.6
"3420","cg12859409",2977,3390.6
"3421","cg18031596",4067,3391.2
"3422","cg23337162",5048,3392
"3423","cg05281894",1341,3393.4
"3424","cg27165836",5800,3394.6
"3425","cg11942503",2771,3395.6
"3426","cg16697433",3797,3396.2
"3427","cg27303421",5832,3396.6
"3428","cg06596503",1608,3397.2
"3429","cg17956775",4051,3397.2
"3430","cg02155957",553,3397.6
"3431","cg00738849",183,3397.8
"3432","cg08490529",2040,3397.8
"3433","cg10402198",2451,3398.4
"3434","cg21199346",4651,3398.4
"3435","cg14918019",3437,3398.8
"3436","cg24679082",5318,3399.2
"3437","cg06619428",1612,3399.6
"3438","cg25132957",5409,3400.2
"3439","cg17533563",3966,3400.4
"3440","cg08346127",2006,3400.6
"3441","cg13083035",3016,3400.6
"3442","cg26818625",5735,3400.6
"3443","cg11201844",2614,3401.2
"3444","cg00168942",44,3401.6
"3445","cg20680166",4552,3401.6
"3446","cg25373595",5461,3401.8
"3447","cg26174752",5597,3401.8
"3448","cg17700835",3990,3402.2
"3449","cg19371121",4307,3402.4
"3450","cg01743835",443,3402.6
"3451","cg06909689",1678,3402.8
"3452","cg12309817",2850,3403.4
"3453","cg20823026",4579,3404
"3454","cg21269843",4669,3404
"3455","cg22277102",4840,3404.4
"3456","cg14094320",3258,3404.6
"3457","cg03840912",997,3405
"3458","cg04414675",1130,3405.2
"3459","cg11808699",2744,3405.2
"3460","cg14235846",3291,3405.6
"3461","cg16161440",3665,3405.6
"3462","cg17182054",3897,3405.6
"3463","cg24691854",5325,3405.6
"3464","cg25698975",5516,3406
"3465","cg15119640",3473,3407
"3466","cg24041000",5177,3408
"3467","cg24480277",5270,3408
"3468","cg10402995",2452,3409.4
"3469","cg01132653",285,3410
"3470","cg12361744",2861,3410
"3471","cg15198344",3489,3410.2
"3472","cg17326173",3924,3410.2
"3473","cg25356736",5454,3410.8
"3474","cg08141612",1952,3412.6
"3475","cg07934026",1908,3412.8
"3476","cg07973464",1918,3413.6
"3477","cg19000186",4247,3413.6
"3478","cg06112554",1523,3414.8
"3479","cg15745824",3586,3414.8
"3480","cg19619405",4346,3416
"3481","cg10133825",2395,3416.4
"3482","cg26584771",5686,3416.6
"3483","cg22055687",4793,3416.8
"3484","cg00483217",121,3417
"3485","cg13967977",3220,3417
"3486","cg05638299",1424,3417.4
"3487","cg03681335",948,3418.2
"3488","cg16400798",3723,3418.2
"3489","ch.1.30340112R",5901,3418.6
"3490","cg10725937",2514,3419.8
"3491","cg07337446",1783,3420.2
"3492","cg24264254",5230,3420.2
"3493","cg24335051",5245,3420.2
"3494","cg15654779",3572,3420.4
"3495","cg21807253",4740,3420.6
"3496","cg20450123",4506,3420.8
"3497","cg24090192",5189,3421.4
"3498","cg00794279",198,3421.6
"3499","cg02103202",535,3421.6
"3500","cg16990120",3848,3422.2
"3501","cg20914572",4598,3423
"3502","cg26426112",5653,3423
"3503","cg12595667",2926,3423.6
"3504","cg25708755",5519,3423.6
"3505","cg18132159",4084,3425.2
"3506","cg04922320",1251,3425.4
"3507","cg11709763",2722,3425.8
"3508","cg14456683",3341,3426.2
"3509","cg07005353",1698,3427
"3510","cg07903001",1901,3428.8
"3511","cg02254581",579,3430
"3512","cg12893373",2984,3430.6
"3513","cg18826453",4212,3431.2
"3514","cg15442268",3535,3432
"3515","cg01596901",404,3432.2
"3516","cg22807598",4935,3432.6
"3517","cg17276853",3915,3432.8
"3518","cg03330374",860,3434.2
"3519","cg12404465",2873,3434.6
"3520","cg18605377",4168,3435.6
"3521","cg16333440",3708,3436.2
"3522","cg02805052",719,3436.4
"3523","cg12024553",2782,3437.2
"3524","cg12353636",2859,3437.6
"3525","cg20700952",4554,3438.2
"3526","cg10071882",2373,3438.4
"3527","cg11604728",2692,3438.4
"3528","cg18468467",4138,3438.4
"3529","cg09763097",2299,3438.6
"3530","cg26517491",5668,3439.4
"3531","cg06702718",1625,3440
"3532","cg04261277",1106,3440.2
"3533","cg24421094",5262,3440.2
"3534","cg18251187",4102,3440.8
"3535","cg07268431",1765,3441
"3536","cg12539053",2911,3441.4
"3537","cg00877739",222,3441.8
"3538","cg16671157",3787,3441.8
"3539","cg06654103",1618,3442.2
"3540","cg09222505",2190,3442.2
"3541","cg02723311",699,3443.2
"3542","cg12876838",2981,3444.8
"3543","cg26349358",5636,3445.6
"3544","cg18891864",4228,3446
"3545","cg14964387",3443,3446.4
"3546","cg12806613",2966,3447
"3547","cg05933703",1487,3448.2
"3548","cg02540304",646,3448.4
"3549","cg12115302",2805,3448.8
"3550","cg27467787",5866,3448.8
"3551","cg07946392",1912,3450
"3552","cg11641061",2702,3451
"3553","cg07295586",1771,3451.4
"3554","cg23239574",5022,3451.4
"3555","cg07874334",1895,3451.8
"3556","cg17777874",4008,3452.8
"3557","cg18506679",4143,3453
"3558","cg18772379",4202,3453
"3559","cg00689067",168,3453.8
"3560","cg04809026",1220,3455
"3561","cg05248655",1333,3455.6
"3562","cg24138084",5198,3455.8
"3563","cg27278300",5825,3455.8
"3564","cg05994672",1507,3456
"3565","cg21330313",4678,3456.2
"3566","cg09059988",2150,3456.8
"3567","cg08896420",2121,3457.2
"3568","cg01181259",298,3457.8
"3569","cg10132694",2393,3458
"3570","cg17311063",3922,3458
"3571","cg18222240",4097,3458
"3572","cg08119295",1943,3458.8
"3573","cg12869097",2980,3459
"3574","ch.10.410979F",5904,3459.2
"3575","cg08356637",2008,3459.6
"3576","cg24826270",5350,3460
"3577","cg05080651",1285,3460.6
"3578","cg24740632",5339,3460.6
"3579","cg01185626",299,3461
"3580","cg02246229",576,3461
"3581","cg09540085",2256,3461.2
"3582","cg14302471",3306,3461.4
"3583","cg02856792",738,3461.6
"3584","cg21500126",4705,3461.6
"3585","cg07022307",1701,3462.4
"3586","cg11565042",2684,3462.8
"3587","cg00240113",58,3464.6
"3588","cg09758842",2298,3464.8
"3589","cg10445708",2462,3464.8
"3590","cg26232655",5610,3464.8
"3591","cg22845236",4941,3465.2
"3592","cg11118624",2593,3466.2
"3593","cg22519189",4889,3466.4
"3594","cg00726147",176,3466.8
"3595","cg09057033",2148,3466.8
"3596","cg23890639",5144,3466.8
"3597","cg18354203",4121,3467.8
"3598","cg06561883",1598,3468
"3599","cg20336857",4485,3468.4
"3600","cg04663292",1185,3468.6
"3601","cg04199621",1086,3468.8
"3602","cg22167093",4819,3469
"3603","cg11450001",2665,3469.6
"3604","ch.4.37457342R",5918,3471
"3605","cg12098156",2800,3471.4
"3606","cg27050114",5781,3471.6
"3607","cg18101764",4081,3471.8
"3608","cg08934799",2133,3472
"3609","cg03349504",869,3472.2
"3610","cg19760243",4379,3472.4
"3611","cg08180553",1962,3473
"3612","cg08821968",2106,3473.4
"3613","cg27563968",5887,3473.4
"3614","cg09284336",2206,3474
"3615","cg09368704",2220,3474.2
"3616","cg23238231",5020,3474.4
"3617","cg26255560",5617,3474.4
"3618","cg10468385",2467,3474.6
"3619","cg07040303",1703,3475.8
"3620","cg19152840",4264,3476
"3621","cg00962466",238,3476.4
"3622","cg16306900",3699,3477
"3623","cg05797821",1462,3477.8
"3624","cg12474452",2894,3477.8
"3625","cg26237168",5613,3478.8
"3626","cg00058009",14,3480.8
"3627","cg24388762",5252,3480.8
"3628","cg25278663",5436,3481
"3629","cg25468212",5476,3481.2
"3630","cg07902789",1900,3481.6
"3631","cg16711857",3805,3481.6
"3632","cg12412598",2875,3482.4
"3633","cg08760493",2098,3482.6
"3634","cg25804280",5535,3482.6
"3635","cg07576894",1842,3483
"3636","cg14661959",3394,3483.2
"3637","cg20288565",4475,3483.4
"3638","cg25806190",5536,3483.4
"3639","cg23963024",5158,3484
"3640","cg20774191",4565,3484.4
"3641","cg26317111",5629,3484.4
"3642","cg01808582",463,3484.6
"3643","cg08141049",1951,3484.8
"3644","cg07726457",1870,3485.2
"3645","cg19880901",4402,3485.2
"3646","cg01777121",453,3485.6
"3647","cg04709035",1196,3485.6
"3648","cg15595571",3560,3485.8
"3649","cg14795069",3414,3486
"3650","cg03707308",962,3486.6
"3651","cg08743050",2097,3486.6
"3652","cg11952478",2774,3486.6
"3653","cg08152481",1954,3486.8
"3654","cg13239227",3055,3487.6
"3655","cg13665414",3150,3488
"3656","cg01335566",340,3488.4
"3657","cg04006565",1044,3489.2
"3658","cg19674688",4361,3490
"3659","cg03298167",854,3490.2
"3660","cg14312578",3311,3491.2
"3661","cg26836175",5740,3491.2
"3662","cg22911934",4953,3491.4
"3663","cg18325192",4113,3491.6
"3664","cg23045998",4973,3491.6
"3665","cg16705097",3801,3491.8
"3666","cg08896942",2122,3492.4
"3667","cg06854104",1660,3493
"3668","cg02657855",681,3493.4
"3669","cg07307332",1776,3493.4
"3670","cg21449445",4696,3494
"3671","cg20101012",4444,3494.4
"3672","cg25137700",5411,3494.6
"3673","cg03781098",983,3494.8
"3674","cg11858928",2755,3495
"3675","cg20402658",4493,3496
"3676","cg01884549",485,3496.4
"3677","cg09578614",2265,3496.4
"3678","cg20420659",4497,3496.4
"3679","cg08002746",1924,3496.6
"3680","cg14324694",3313,3497.2
"3681","cg00459904",117,3497.6
"3682","cg13878116",3200,3497.6
"3683","cg11496630",2671,3498.4
"3684","cg10659447",2504,3499
"3685","cg11986980",2777,3499
"3686","cg07324752",1781,3500
"3687","cg18760502",4199,3500
"3688","cg16542601",3755,3500.6
"3689","cg17126348",3881,3500.6
"3690","cg22322562",4854,3500.8
"3691","cg00948878",236,3501.4
"3692","cg12403148",2872,3501.4
"3693","cg24049154",5181,3502.4
"3694","cg23619575",5093,3502.6
"3695","cg08930944",2131,3503
"3696","cg22757418",4928,3503
"3697","cg02538976",645,3503.4
"3698","cg01658563",421,3503.6
"3699","cg01121060",282,3504
"3700","cg22503106",4885,3504.4
"3701","cg23839680",5136,3504.4
"3702","cg13044277",3008,3504.6
"3703","cg14012546",3236,3504.8
"3704","cg04890137",1246,3505.6
"3705","cg12625496",2934,3506
"3706","cg05835547",1466,3506.2
"3707","cg15831875",3596,3506.4
"3708","cg17400559",3936,3506.6
"3709","cg16091995",3651,3507
"3710","cg27421291",5856,3507
"3711","cg09553452",2259,3507.2
"3712","cg01545964",395,3508
"3713","cg15634698",3567,3508.2
"3714","cg21765577",4735,3508.2
"3715","cg04550367",1159,3510
"3716","cg14240735",3293,3510.4
"3717","cg14633298",3388,3511.4
"3718","cg25487430",5479,3511.4
"3719","cg27517502",5875,3511.4
"3720","cg06700353",1624,3511.6
"3721","cg19745415",4375,3512
"3722","cg19518104",4327,3512.4
"3723","cg05063670",1282,3512.6
"3724","cg07883262",1899,3512.8
"3725","cg07653640",1855,3513.6
"3726","cg26838691",5741,3513.6
"3727","cg11597969",2691,3514.2
"3728","cg27662789",5898,3514.6
"3729","cg07851269",1890,3515
"3730","cg24679615",5319,3515.6
"3731","cg03844894",998,3516.2
"3732","cg06399844",1568,3516.2
"3733","cg08541962",2048,3516.4
"3734","cg16053281",3642,3516.4
"3735","cg00328813",81,3516.6
"3736","cg10245797",2416,3516.6
"3737","cg01323098",336,3517
"3738","cg01613965",412,3517
"3739","cg27629384",5892,3517.4
"3740","cg17666418",3986,3519.2
"3741","cg00343906",84,3519.4
"3742","cg22827707",4939,3520.8
"3743","cg11814826",2746,3521.4
"3744","cg11734841",2729,3521.6
"3745","cg16680433",3792,3521.6
"3746","cg07236127",1757,3522
"3747","cg11200794",2613,3523.2
"3748","cg22778120",4930,3523.2
"3749","cg17740587",4000,3523.4
"3750","cg08867499",2116,3524.6
"3751","cg19957765",4419,3526.2
"3752","cg03814733",991,3526.6
"3753","cg11917755",2765,3526.6
"3754","cg17819990",4018,3527.4
"3755","cg05755889",1449,3527.6
"3756","cg20839149",4582,3527.6
"3757","cg09618309",2270,3528
"3758","cg00656860",165,3528.6
"3759","cg26095395",5582,3529.2
"3760","cg27232160",5814,3529.4
"3761","cg18866817",4221,3529.8
"3762","cg27185267",5806,3530.2
"3763","cg23007574",4968,3530.4
"3764","cg17633234",3981,3531.6
"3765","cg05120527",1294,3531.8
"3766","cg10581497",2493,3533.8
"3767","cg21238404",4659,3534.6
"3768","cg13903070",3208,3534.8
"3769","cg20206173",4465,3534.8
"3770","cg25443545",5472,3535.6
"3771","cg02155838",552,3536.6
"3772","cg09278789",2204,3536.6
"3773","cg12513975",2906,3536.6
"3774","cg09449104",2238,3536.8
"3775","cg15672853",3573,3537
"3776","cg06948089",1686,3538
"3777","cg00847544",210,3538.2
"3778","cg03782771",984,3538.6
"3779","cg26399903",5648,3538.6
"3780","cg01876492",479,3538.8
"3781","cg10408439",2453,3539.2
"3782","cg25289431",5442,3539.4
"3783","cg13787982",3178,3540
"3784","cg03518493",906,3540.6
"3785","cg26877678",5746,3540.6
"3786","cg05573550",1414,3540.8
"3787","cg05342469",1354,3541.2
"3788","cg06972188",1695,3541.2
"3789","cg18301717",4109,3541.2
"3790","cg03685886",949,3542.6
"3791","cg10699312",2510,3543
"3792","cg26709234",5710,3543
"3793","cg06545143",1592,3543.8
"3794","cg02315271",590,3544.6
"3795","cg05269440",1337,3544.6
"3796","cg16953064",3841,3545.6
"3797","cg27475468",5868,3545.6
"3798","cg13161852",3041,3545.8
"3799","cg19981561",4425,3546
"3800","cg07034497",1702,3546.8
"3801","cg10104487",2385,3546.8
"3802","cg05234568",1328,3547.2
"3803","cg24615189",5299,3547.4
"3804","cg06781853",1647,3547.8
"3805","cg00330857",82,3548.8
"3806","cg07781678",1878,3548.8
"3807","cg24541550",5285,3548.8
"3808","cg26135134",5589,3548.8
"3809","cg01536956",393,3549
"3810","cg08121317",1944,3549
"3811","cg24903159",5368,3549.2
"3812","cg26076619",5579,3550.2
"3813","cg01727625",440,3550.4
"3814","cg03043044",803,3551
"3815","cg04482794",1154,3551
"3816","cg05459616",1382,3551.4
"3817","cg09300505",2211,3551.6
"3818","cg09826364",2313,3551.6
"3819","cg21172159",4642,3552.2
"3820","cg13963693",3218,3552.6
"3821","cg09931939",2343,3552.8
"3822","cg15737324",3584,3552.8
"3823","cg22702025",4922,3552.8
"3824","cg03601619",928,3553
"3825","cg08097929",1939,3553.4
"3826","cg18045290",4069,3553.8
"3827","cg03826252",993,3554.2
"3828","cg23898292",5147,3554.8
"3829","cg12554925",2915,3555.4
"3830","cg00211961",53,3555.8
"3831","cg03995951",1038,3556
"3832","cg06587443",1607,3556.2
