gene	fc	log2fc	p.value	fdr
LINC01518	1.13250237663185	0.17951407786655	0.333943504388491	0.568884442880468
AC005162.2	0.364514029856545	-1.45595375107608	0.00911468141634911	0.0642148881397497
AL035604.1	7.72799052506909	2.95009332535326	0.000164039259648544	0.0031620681205242
AC003035.2	0.486441681564835	-1.03966124108432	0.151245675497525	0.37367754234312
AP000943.1	0.918801398998015	-0.1221750414737	0.667045909697332	0.817798283491543
AC017104.3	1.0810162991371	0.112388275622977	0.630668057550082	0.793786865926331
DNM3-IT1	0.769558703516486	-0.377896712399084	0.226950957699407	0.464194385419326
AL391845.2	0.754428319726702	-0.406544261978247	0.0273482478100715	0.134324778003107
AL158212.2	0.998611911190078	-0.00200398001549988	0.902789767986142	0.951228362804588
AC108462.1	1.4496644295302	0.535718981701307	0.787447356054757	0.887267087645478
LINC00513	0.931602533083672	-0.102213532558117	0.866604888109259	0.93146575062468
AL161630.1	0.490425466412167	-1.02789419882642	0.106259810510406	0.307942643664535
LINC00690	0.241610738255034	-2.04924351901985	0.12635459243489	0.335097055261357
AL592043.1	0.0584542108681533	-4.09654923379821	0.268105368443329	0.50516155144026
AL020994.3	0.559284116331096	-0.838346736521231	0.353562099136131	0.587053475894236
AC069155.1	0.226510067114094	-2.14235292341133	0.23405163585054	0.473022726815737
AL138789.1	1.00400348313652	0.00576427436345604	0.438019762630348	0.657521959028761
AC016395.1	0.970339900411344	-0.0434378973386435	0.92520000013904	0.963003206557547
ERI3-IT1	0.834510773578241	-0.26099741990995	0.129043132499113	0.338816787866813
LINC00462	0.529529104761057	-0.917218112954014	0.0174524472387317	0.0999160619932041
AC019068.1	0.397168336857589	-1.33217748229135	0.00242594751410164	0.0247870855839741
LINC01137	1.08905190143843	0.123072710862497	0.191684621369633	0.422555888984837
AL035045.1	1.07245582796877	0.100918227601033	0.77685714529121	0.882918309794601
AC093326.1	0.348556982817252	-1.52053356474011	0.0668037911119334	0.232875453881865
AC015923.1	0.399089165867689	-1.32521698056114	0.00866007234383567	0.0624714632272528
GPR158-AS1	1.22876700124725	0.297211377864263	0.561256696074005	0.742957315641241
ARHGEF7-IT1	1.66107382550336	0.73211619450481	0.263028125390356	0.499806899242772
AL358876.2	1.27669310555217	0.352411768338247	0.76824443050515	0.878141237411987
AC108047.1	0.840375914667702	-0.250893280196012	0.117430557341388	0.322804551774372
SPIN4-AS1	0.658220891892524	-0.603356276642355	0.0837980224108527	0.267746996417998
LINC01865	2.02217683104756	1.0159091605054	0.201545486765056	0.434258759107286
AL357568.1	1.72147651006711	0.783646495144892	0.298166582523324	0.533972853830495
TTTY18	0.779637501879468	-0.359124606556477	0.292610795033131	0.528315628189406
AC012506.3	0.747179181117968	-0.420473837532912	0.209168821797495	0.443730273425183
AL356309.2	1.01315832975171	0.018859646694408	0.987486167506362	0.994721277881368
AC016909.2	0.924530886179975	-0.113206577751814	0.852996541669692	0.923874740839297
LINC01765	1.94067980082269	0.956562102661357	0.025702871868397	0.129354682982869
LINC00656	0.988407565588774	-0.0168220413274719	0.919902309723894	0.960329546421307
AL050344.1	0.850568415285577	-0.233500811469526	0.598002544317967	0.770496938647833
AC004947.1	0.658389261744966	-0.602987289130285	0.126382737924007	0.335097055261357
AL109945.1	0.936928004881025	-0.0939899018499317	0.616600738356437	0.784494640001258
AC131011.1	1.46626887822134	0.552149683081388	0.0158403081335048	0.0931976341976944
UFL1-AS1	1.27799364182268	0.353880658715494	0.284729586611298	0.521948412790005
AC139887.1	0.912857626628591	-0.131538226324866	0.255677003762842	0.495198737969507
AL162727.1	0.865929110738255	-0.207679171289274	0.410982513207735	0.63466749459757
AP000695.2	1.47913272952369	0.564751518044672	0.0463626923782679	0.187638446339579
ENOX1-AS1	0.826563051925115	-0.27480321943498	0.391579773537677	0.620853996177621
AL356311.1	0.995368182247849	-0.00669782405376457	0.989514822895063	0.995739514773451
AL391839.2	1.27460626029133	0.350051651747736	0.237798267563703	0.47730736731212
AC062031.1	0.762836335448073	-0.390554531097384	0.371686270620335	0.603909444565434
KCNQ5-IT1	0.577131220224641	-0.793028718400881	0.108000808181751	0.310975198645481
AC093732.1	0.945832577543987	-0.0803432611359058	0.701053402637063	0.840383159540185
AC022445.1	0.893172528637029	-0.162989216105629	0.541360255487442	0.729228036276916
AL513188.1	1.02059708400833	0.0294134248551492	0.903619871103312	0.951694179793613
AC103563.7	1.89192005087759	0.919851124280127	0.000713726579974873	0.00976958974551257
LATS2-AS1	0.774252593044539	-0.369123785258353	0.533661088661357	0.724485695758505
AC005304.1	1.25610128126907	0.328952795514258	0.465728586792248	0.675263113821453
POU6F2-AS2	0.450177452267829	-1.151434295572	0.0544606700481888	0.205279550610177
AC107072.2	0.534973525344845	-0.90246059738998	0.176521183929981	0.404751092342218
AC073133.2	0.440776346816615	-1.18188128759797	0.00770364160662706	0.057507782481609
AL772337.2	1.08089014482515	0.112219903674267	0.799421139739587	0.895570573301505
EZR-AS1	1.10483057211245	0.14382514652683	0.602075320522723	0.7730023358202
AC105271.1	0.736157718120805	-0.441913205270239	0.15998218079769	0.384689662622841
PDYN-AS1	0.934228187919463	-0.0981531195007957	0.858762862324307	0.927087066959578
LINC01761	0.864856619890177	-0.209467119269868	0.654197407616834	0.810400366213036
AC026202.2	1.54748129291059	0.629921969188653	4.86916406241061e-05	0.00122042398979831
AC009743.1	2.15802318486882	1.10971036460146	0.336757990961693	0.570766942984204
AL162595.2	0.906040268456376	-0.142352923411331	0.842312789084642	0.918536805552876
AL591368.1	1.15958240119314	0.213605343113491	0.24214966797794	0.481696611708381
KRTAP5-AS1	0.832972504871184	-0.263659219633464	0.520771762081175	0.715379529690137
AL390778.2	1.59943843309136	0.677565460110186	0.290345399359161	0.527177925540648
AC004012.1	0.53870819277474	-0.892424088768066	0.0299320623681911	0.143533863100057
AC009970.1	2.69955440642535	1.43272129294538	0.0196036163799973	0.108510485220009
AC004946.1	0.498322147651007	-1.0048493996614	0.320142864024549	0.556357382808817
AC092159.3	0.180551502772104	-2.46951766666484	0.132251837501333	0.343247115954465
AL445490.2	1.62918092612751	0.704146828990955	0.00274212660163288	0.0269570363813521
AC099681.3	1.05183985188614	0.0729150634917356	0.966979297535035	0.986500376762881
AC016735.2	0.613769214115609	-0.704231811019446	0.381954066415879	0.612607405545042
AL022396.1	0.703799137104506	-0.506764349620207	0.260689949894972	0.498816543788315
LINC01681	7.8264091901017	2.96835054099489	0.102001821065488	0.299690454161296
AC106706.1	1.37953055125935	0.464177407153163	0.529402502932142	0.722046586499946
AL121900.1	1.64219798657718	0.715628071716241	0.21384754950108	0.449870915501961
AL591212.1	1.08525702485434	0.118036761166899	0.847980533282258	0.921405161047865
AC008278.2	0.83497828661666	-0.260189413705189	0.328852819120961	0.564939496081706
AL157834.2	1.085396898866	0.118222691813005	0.668519088827086	0.818382213099965
AP000959.1	0.6630797495407	-0.592745699138137	0.539883745696934	0.729002553776941
Z95624.1	0.627591587226948	-0.672102081566867	0.115948651520828	0.320711225759829
LINC01673	1.62751677852349	0.702672416612329	0.52884653973766	0.721846497079295
AL158151.2	0.836344863190501	-0.257830140831267	0.325925160152267	0.561704312599228
LINC00463	1.06025099680527	0.0844058392987369	0.169474776395072	0.397097665292613
SPATA17-AS1	0.784175203108442	-0.350752072668279	0.44404035139615	0.660691322758646
AC074117.1	0.743677460759466	-0.42725104701655	0.000569185006388028	0.00827808746878359
TPRG1-AS1	1.04992599763565	0.0702876454090346	0.724983362232427	0.853799339240343
AJ006995.1	1.63931862131726	0.713096286847318	0.724511526209883	0.853799339240343
AL049552.1	0.796197625819482	-0.328801525421885	0.0531977303443844	0.203496555233081
AC099654.1	0.604026845637584	-0.727315424132487	0.49372888612002	0.697156223581946
AL157392.2	0.857304606094419	-0.222120200208669	0.495968955419551	0.698736251388997
AL133465.1	0.631808495807858	-0.66244075802819	0.209134256954037	0.443730273425183
AC009468.2	0.467633686945226	-1.09654923379821	0.126159051887001	0.335011524000536
AL158835.2	0.786807044122905	-0.345918221058806	0.109965832889664	0.312778516830341
AC055764.1	1.06507925174925	0.0909607843024634	0.84607187947521	0.920440992411656
AL035420.1	0.73212541816444	-0.449837281535371	0.151118280061733	0.373560232759688
AC006042.4	1.54026845637584	0.623181822951646	0.000980693485623869	0.0126114214540544
LINC01675	2.63900179601097	1.39999233251156	5.68015545495252e-06	0.000185030569158018
AL035446.1	0.963501299474234	-0.0536414826022047	0.710621406008219	0.846749875703651
AC018511.2	1.31478023918858	0.39482167835556	0.614752160591444	0.783440287536725
LINC02535	1.87679769894535	0.908273149658637	0.139074469754037	0.354948918698226
AL162254.1	0.638961234097967	-0.64619968964803	0.090013738355204	0.278859072105785
AL513165.1	0.800032934207178	-0.321868703588143	0.0174134085319515	0.0998148107695979
PABPC5-AS1	0.709248721724396	-0.495636449547809	0.0171950367275066	0.0988054077230851
AC009505.1	0.0918284055867948	-3.44491569343176	0.00447808229612567	0.0383384536506217
LINC01868	0.658071352878841	-0.60368407496411	0.301535338197361	0.537269654432462
AL353784.1	0.658938377059182	-0.601784542048628	0.434226852491805	0.654139033829502
AC016683.1	9.13590604026846	3.19154781314211	2.47100930571261e-06	8.79061953998172e-05
AL353795.2	1.11910907884062	0.162350661723537	0.540995917750909	0.729228036276916
AL731533.1	0.834291223256331	-0.261377026553605	0.238563586139914	0.477893929038367
LINC01952	0.804316082109461	-0.314165528211877	0.184800059693768	0.413524146435971
AC068533.3	0.724032179207965	-0.46587427637436	0.0300124287811515	0.143677767607006
AC241644.2	2.18189289138474	1.1255802818353	0.346980534281612	0.580659983350032
AC091808.1	1.98801068612758	0.991325511820639	0.105975874641035	0.307501071390142
AC013476.1	1.08892928739525	0.122910271743988	0.537760314917578	0.727378417359583
ETV5-AS1	0.70202942755937	-0.510396588425696	0.0467032312042317	0.188457313575963
LINC01191	1.20655220408786	0.270890338221978	0.159469170932525	0.383776651084807
AC004771.2	0.827297494850156	-0.273521881371151	0.411017421335004	0.63466749459757
AC096570.1	0.238431649593783	-2.06835234196755	0.10885106825961	0.31186558159861
AC005529.1	0.854789505796217	-0.226358898668641	0.509865515599286	0.708913251834878
AC006372.3	1.29865771812081	0.377021235682249	0.399160488582058	0.626132786535849
AC006012.1	0.489423537871524	-1.03084460819434	5.14658751722518e-05	0.00127627179571719
ZFX-AS1	1.15402973848646	0.20668040163863	0.407478856300884	0.63264158365386
KCNH1-IT1	0.873801979562814	-0.194621720734644	0.836543789441376	0.916326641767712
BOK-AS1	1.85612416107383	0.892293219395561	0.6286889584618	0.792451540064631
AC022498.1	0.485378715244487	-1.04281724986042	0.27892302899452	0.515651848540592
AL512641.1	0.369127516778524	-1.4378088069375	0.2949623678553	0.53099800852377
AL392086.1	2.03859060402685	1.02757207803098	0.060874126972525	0.220497714456946
AL024508.1	1.62238250120373	0.698113996825966	0.164197061328416	0.391202427716453
DEPDC1-AS1	0.962304011037179	-0.0554353527341172	0.723521149336755	0.853471440147083
AC073071.1	0.241610738255034	-2.04924351901985	0.134791506116142	0.347153110380115
AC017053.1	1.20805369127517	0.272684575867513	0.754292513702235	0.87016078980146
LINC01641	0.722107281626886	-0.469714904349321	0.0500036358912297	0.195874661359128
LINC01937	0.819750719079578	-0.286742832746506	0.837395372953251	0.916722405355965
LINC01731	0.823194786725241	-0.280694249183004	0.575797785087944	0.753904833179006
AC006026.3	1.06596769932503	0.0921637225908835	0.289358321136433	0.5265548895243
AC123595.1	0.795462829941892	-0.330133576413211	0.108004756658667	0.310975198645481
BACH1-IT3	1.05538756545468	0.0777728909531723	0.978619927122646	0.993389543829492
AL390961.2	0.234685589706322	-2.09119883546123	0.143534298641758	0.361991410305313
LINC00229	1.54026845637584	0.623181822951646	0.540059144742808	0.729098012633194
AL583859.1	0.253691275167785	-1.97885419112845	0.166828211717899	0.394076532355917
AL451069.3	0.652484223179405	-0.615985076601023	0.232006690147712	0.471303048412071
AC099794.1	0.471188989462398	-1.08562226758994	0.00231746045999743	0.0239402628072
AL391863.2	1.7332944266122	0.793516739168954	0.224798187933468	0.462101640059365
AC098828.3	0.941340538655975	-0.0872113692188699	0.945668980741377	0.974651008813927
LINC01426	0.565611605880062	-0.822116371533145	0.0406689210676756	0.173851734367489
LINC01049	0.330901663262329	-1.59552555157695	0.225696878891774	0.463141861292566
AC007278.1	5.14397055639749	2.36288238483909	1.42647512086209e-07	6.23182986212133e-06
AL592546.1	1.14574085625471	0.196280772128436	0.30590222036838	0.541643912542422
Z69733.1	0.692152823771336	-0.530837482234853	0.00259631916421737	0.0260719525953471
AC015983.2	0.670921037585652	-0.575785112943311	0.0456672631758012	0.18668266000462
LINC01250	7.86744966442953	2.97589604325866	0.325596767027051	0.561520784898709
AL138930.1	3.50096013080594	1.80775063234166	7.07769537140306e-09	4.01026509256044e-07
AL139042.1	0.439949939778513	-1.18458872055116	0.0375400274079969	0.165314044388772
AL022724.1	1.51732071158524	0.601526055994659	0.122798600952552	0.330747168209559
AC023051.1	1.20105048147067	0.264296790374794	0.353465539040996	0.587053475894236
AC007283.1	1.59190480441383	0.6707540655886	1.05035821601127e-10	8.32186352668589e-09
FGF14-AS1	0.716718421316238	-0.480521659305904	0.453865729035051	0.668429536979945
AC068489.1	1.115126484254	0.157207358447577	0.683934029486175	0.828895416342527
AC067960.1	0.172314406884341	-2.53688476725553	0.0445634357163435	0.183453791506867
AC002064.2	0.7122289857983	-0.489586944195488	0.0126857624127362	0.0805701038020858
AL772337.3	1.15469266709814	0.207508915144192	0.534378319118873	0.724826549113565
AL356010.2	0.757209446260372	-0.401235685974657	0.634884333175417	0.796822879696197
AC092811.1	1.3071676281116	0.38644416082608	0.92758855825458	0.964308398879358
AC004231.1	0.81263405521345	-0.29932226974973	0.411632283747115	0.635041290553098
ACBD3-AS1	0.766012097108294	-0.384560919055228	0.0047803254754912	0.0400818501079527
AC117945.1	0.315144441202218	-1.66591487946834	0.299967936160147	0.535727699965694
AL032821.1	11.6687004270897	3.54457198825528	0.000267639350397763	0.00470330880990354
AP000253.1	0.898654070615699	-0.154162225700964	0.354137424549146	0.587756219085739
AL161719.1	0.938831479268181	-0.0910618782683985	0.757790376567594	0.872163268562161
AL080313.1	3.55446566855963	1.82963270041907	0.233826443350248	0.472760605778816
LINC01309	0.106176593959732	-3.23546232780281	0.168437009224718	0.395850806625086
AC022431.2	0.887526035639898	-0.172138653199438	0.580534648430651	0.757254535709731
LINC00701	0.76783073597998	-0.381139782998447	0.641848661417405	0.802761623490477
AL024497.2	0.350910834132311	-1.51082360423572	0.00106478839863879	0.0134106735250604
AC239798.2	1.94151486097795	0.957182750139584	0.12867565769013	0.33863003271564
LINC01800	5.83017216224103	2.54353848616061	0.000245537063591552	0.00441447309137966
SYNE1-AS1	0.928617653260814	-0.10684338771771	0.800960655762025	0.896217077851644
AC019186.1	1.09226469981904	0.127322521862085	0.382406164446877	0.612911920352109
CHRM3-AS1	0.389694739121022	-1.359583639632	0.00410073557015199	0.036031745155405
AL031584.2	0.761073825503356	-0.393891690407295	0.410140089708218	0.634091180929491
AL450992.2	0.946697442969546	-0.0790246694794194	0.124524553470029	0.333006969876978
SNRK-AS1	0.793398985479651	-0.333881542179077	0.147852703631582	0.367724109138509
LINC00380	0.027369966442953	-5.19126252389228	0.49295725236708	0.696851097348694
AL021937.3	0.778201710030339	-0.361783944376671	0.401761316498963	0.628209825714803
AC245060.2	0.828379674017258	-0.271635940356297	0.186105478107561	0.414854581503955
LINC02093	1.07592281879195	0.105574590032255	0.922371179129658	0.961183497979899
AL390763.1	1.2516432574552	0.323823424859314	0.655965496816452	0.811622740833379
AC079117.1	0.671140939597315	-0.575312330687437	0.316548562078147	0.552963920201032
LINC00440	0.717281879194631	-0.479387910688901	0.455662014841896	0.66980883282341
AL445123.1	0.173213580734307	-2.52937604652058	0.249498367439121	0.489133305572399
IFT74-AS1	1.61432988020874	0.690935416231766	0.296595732482941	0.532630330961009
ELF3-AS1	0.793679725257199	-0.333371142932545	0.00541234868281288	0.0441502832805063
AL049749.1	1.68852959121415	0.755767462569455	0.361383108941962	0.59481878265817
AL355601.1	0.604026845637584	-0.727315424132487	0.32933504558926	0.565152962777899
AL353653.1	1.4115153655952	0.497244833886671	0.280329398469385	0.516922987433981
AL139289.2	1.26696643153582	0.341378300565257	0.058997808898296	0.216302162898106
AC002076.1	0.818047635868194	-0.289743239458929	0.410139653254885	0.634091180929491
AL161937.1	0.841323106423778	-0.249268127327843	0.327118148023539	0.562898502829387
AL139339.1	0.967941916699566	-0.0470076166061219	0.995917679939697	0.998159775917263
AF015262.1	0.960402684563758	-0.0582886586228563	0.795088115433267	0.892595039781793
HMGA1P4	1.7093677035672	0.773462769777294	0.000152031220948883	0.00297334369889716
AC074351.1	0.819291732114808	-0.287550838951266	0.323563628160966	0.559769866705565
AC060834.2	0.479398521790842	-1.06070263439491	0.319839259315878	0.556105120949255
AC009965.1	1.21846794723444	0.285068300323345	0.729834086681704	0.856450117186378
AC005064.1	2.4971353740383	1.32027403438577	0.460444159806873	0.672713306772066
TMEM212-AS1	1.72147651006711	0.783646495144892	0.728638286269319	0.856008585668743
LINC02092	1.29434324065197	0.372220249418428	0.501380543792678	0.702628579409993
AL162386.2	1.00686646698695	0.00987236240146001	0.94990777167389	0.976833621827879
C1ORF140	0.542126573853236	-0.883298368490082	0.0422461481300289	0.177640833581849
AC024597.1	0.550408520571929	-0.861425291105129	0.490799168489468	0.695000259263371
AC034228.3	4.6510067114094	2.21754302167505	0.0188456119785537	0.10569143754499
AL359378.2	0.816921553526241	-0.291730547449557	0.606749456369814	0.775885743072273
AL611929.1	0.456236954008668	-1.1321447889522	0.0558504571391776	0.208249684169552
LINC00412	0.873422818791946	-0.195247871843456	0.459529266371029	0.672017225916244
LINC02529	1.01378559767822	0.0197525735716824	0.923158163195337	0.961780032297008
AL450003.2	0.859656432639273	-0.21816790247009	0.573152048822003	0.752267093140096
LINC01103	0.893229930470489	-0.162896500894589	0.536378454148152	0.725912299917642
AL590369.1	0.930307906761462	-0.104219806582782	0.586219866907914	0.762036920984718
AC113607.1	0.666708876788654	-0.584871159112281	0.339957984413727	0.573371903855407
AL136309.2	0.93949187302625	-0.0900474130668728	0.515651342693015	0.712823362832618
AC007314.1	0.619409164877278	-0.691035365369812	0.0935501628472492	0.285924893224662
AC003084.1	2.35670862072171	1.23677339735527	0.355444608352346	0.588764335271641
AL096677.1	0.72337672839007	-0.467180908804488	0.0165695077658141	0.0961566282449388
LINC01239	0.890696360556105	-0.166994395776392	0.662610738323305	0.815621785220468
AC008758.2	0.778628355704698	-0.360993209886671	0.152692470365146	0.376036969304676
LINC00676	3.5810162991371	1.84036908515683	0.225841148749735	0.463197700671059
SLIT1-AS1	1.35906040268456	0.442609577309826	0.570779586232928	0.750338420356388
HNRNPUL2-BSCL2	1.04708642740292	0.0663805284573548	0.666357965954892	0.817506151694779
AL162394.1	0.727069351230425	-0.459835113267501	0.524256202977983	0.718450783002223
AL035258.1	0.152501827363944	-2.71310156491279	0.168042293906075	0.395466721645915
AL022344.1	1.13255033557047	0.179575171476032	0.799915774901069	0.895704665594534
AL021392.1	0.932061494159448	-0.101502952891727	0.427727260396283	0.648422597283096
LINC00163	1.1856184084372	0.245639752853285	0.846445482587906	0.920440992411656
AL022329.1	0.909635666347076	-0.136639272216937	0.669730139231073	0.818640404695173
Z82196.1	0.53326941514861	-0.907063508060441	0.125842908020572	0.334519575514451
Z82214.1	1.58557046979866	0.665001998646274	0.603686541520812	0.773768230967654
AL135937.1	1.35186960690316	0.43495600476639	0.236833883595851	0.476265858837947
AC016027.2	1.02348993288591	0.0334969119880869	0.978765065003598	0.993409604387237
AL360091.3	0.799091194451503	-0.323567938072868	0.397494618126958	0.624291148391337
AL157387.1	0.00790438620245475	-6.98313084700639	0.148139622015292	0.36833971442047
LINC01827	4.05716827039702	2.02047313932826	5.90308887083895e-05	0.00141145723410418
AC006450.2	0.338479439815488	-1.56285989174321	0.000171124582620076	0.00327166405504109
LINC01659	0.945232850043547	-0.0812583261644911	0.755283820401087	0.870457154453866
AC010883.1	0.987351574599897	-0.0183642061358774	0.494468730244863	0.697568757968798
AC023128.1	0.729439199180981	-0.455140364442224	0.755632573442546	0.870493158581577
AC092839.2	0.552756662453492	-0.85528358573562	0.0727049362998437	0.245669501633713
AL365199.1	0.591517413923196	-0.757507453607453	0.128364798959987	0.338491435168334
LINC01524	0.887838566634708	-0.171630715933577	0.622002331265005	0.787610622023319
AC104667.2	1.02348009210967	0.0334830405205938	0.73121264275383	0.85719209995054
AL138799.4	0.972335897855623	-0.040473309392117	0.903646297360991	0.951694179793613
AL133415.1	0.805267336676597	-0.312460279027037	0.440657480907823	0.659514538337392
AC074389.3	1.10158852783545	0.139585440147346	0.749966677582074	0.867455662127867
Z82185.1	1.04331909701037	0.0611804706738012	0.865440522783283	0.93096346191473
LINC01849	0.916699565732333	-0.125479104846935	0.819086448174171	0.90481487589222
AC244453.3	0.528144076085124	-0.920996548827407	0.310199821746802	0.54563652559
AL450468.1	1.0209856756486	0.0299626254559758	0.994884703575396	0.997939537819322
AL161785.2	2.01131452264661	1.00813870311612	0.00472263108783007	0.0398123336700841
LINC01883	0.884969564538786	-0.176300255334668	0.715554535706324	0.849346084475522
AL512622.1	0.711888782358581	-0.490276226831638	0.374702321679646	0.606666573176961
SEMA3F-AS1	0.887850923526644	-0.171610636717232	0.143928809602365	0.362687701467248
AL591848.2	0.673531304587662	-0.570183093633619	0.038917411335181	0.169045032699012
AP001626.1	0.529741285992639	-0.916640143783271	0.0451080952744601	0.185044134585752
AC097468.2	0.774791444521106	-0.368120071528435	0.365722528475072	0.598379404745091
AC068580.3	1.17511063671013	0.232796592976602	0.0255349078613134	0.128762596329784
MNX1-AS2	0.529059583057742	-0.918497886080584	0.00285439247190983	0.027913928054273
AC005234.1	1.6988255033557	0.764537672197188	0.528098306478608	0.721600565224862
AL445193.2	1.43280786639613	0.518845163136911	0.686976545353009	0.831117571604682
AC098820.2	1.02113548719677	0.030174299848203	0.862408288910323	0.929091391221781
AC016751.2	0.263293753226639	-1.9252548017444	0.0929970594764553	0.284592310653152
LINC00940	0.733740243277738	-0.44665868040356	0.164897694851673	0.392172106122689
AL021154.1	1.27507352386698	0.35058043881748	0.170715460295171	0.397839563492461
AC010983.1	0.474592521572387	-1.07523872755279	0.165912153051976	0.393783376207902
AC062015.1	0.847960764068147	-0.237930583393562	0.792715475937973	0.890830199183404
AC073842.1	0.873729768541141	-0.194740950022509	0.409154243063326	0.63346603045761
AC231981.1	1.03977314940935	0.0562688053654001	0.657875659134713	0.8132327829235
ZRANB2-AS1	0.984320455106431	-0.022800019436178	0.837362478629063	0.916722405355965
FNDC1-IT1	0.888582845172052	-0.170421805693516	0.810174843970787	0.901185698147964
BX324167.1	0.569971919622408	-0.81103725002999	0.0507794158019716	0.197806931118601
LINC00330	0.599773135457037	-0.737511191238375	0.0920548018506189	0.282726787943967
Z97192.3	0.771939431758848	-0.373440440307398	0.462460352825256	0.674078864758858
AL138895.1	1.52808700805689	0.611726691618723	0.00985062758082038	0.0677158215096248
AL645504.1	0.85678090138697	-0.223001773741074	0.176450588878285	0.404751092342218
AC128709.2	1.03740644810464	0.0529812420587057	0.816121672331009	0.903330360383439
AL136528.2	0.654362416107383	-0.611838206712551	0.408323689405103	0.633110431882345
AL445931.1	0.701710712365324	-0.511051708023305	0.00249468629587893	0.0252959025815315
AC003984.1	0.116159008776458	-3.10582704738622	0.416385512510747	0.639419868012972
AL445235.1	2.40666946308725	1.26703801272637	0.0535365652314023	0.204162303397969
AC096659.1	0.715840975459808	-0.482288967449456	0.462948229383591	0.674106136783272
AC131097.4	2.04819444348049	1.03435268278373	5.80352456742596e-05	0.00139838018507385
AL353052.1	0.70586858123927	-0.502528487655656	0.399058128523452	0.626077268596367
FP325330.1	1.13255033557047	0.179575171476032	0.869644342163695	0.933144507839076
AC087430.1	1.81208053691275	0.85764707658867	0.357661625826599	0.591086890552037
AL121672.2	0.908002001174964	-0.139232617765429	0.257080020527532	0.496681362246724
LINC02248	0.161731889529611	-2.6283239242377	0.0457971463434678	0.186865828848141
LINC00601	0.893003717831104	-0.163261913174311	0.272899770434475	0.510507696682131
AL031727.2	0.891307906367654	-0.166004191475976	0.80206742786797	0.896639546265492
AL034405.1	0.831036934974888	-0.267015496687221	0.484885623888464	0.690089160866684
NUCB1-AS1	0.53423725739162	-0.904447502703558	0.00182636109693017	0.0203027941678955
AC009495.3	1.13096867762296	0.177558974187354	0.616670350772195	0.784494640001258
AL162724.2	0.775298033098803	-0.367177090022677	0.0275777424037551	0.135198905995126
AL022318.1	0.414845779959107	-1.26935298454628	0.010552930470173	0.0712341855347632
FAM83C-AS1	0.725756745651281	-0.462442018634912	0.0424451135056049	0.177706836616167
AL592431.1	3.0253190079788	1.59708727692058	0.000571350366209956	0.00828147995921997
AL355478.1	1.9174340565007	0.939176962085268	0.260685339137168	0.498816543788315
AC137630.2	0.98937592247069	-0.0154093045022115	0.884704551318875	0.942428741630922
Z82188.2	4.24958053691275	2.08732044426647	1.70803145032136e-08	8.91086751641419e-07
AC010982.1	0.352348993288591	-1.50492300279604	0.166672954568349	0.394076532355917
AL360181.2	0.81910387088335	-0.287881682695831	0.0909442787726218	0.280573081557256
AL020993.1	0.925945140098623	-0.111001374892365	0.682306966934032	0.827450753171995
KDM5C-IT1	0.808466701084151	-0.306739741312213	0.419053840895861	0.641109673422284
AL928921.1	0.450766302714615	-1.14954842481553	0.378580002921329	0.610863729256386
KDM4E	0.684282160792228	-0.547336758026251	0.233795252670891	0.472760605778816
LINC02331	0.464636035105834	-1.10582704738622	0.182949647310144	0.411845955382263
AF127577.3	0.545998065707336	-0.873032254730106	0.087773050885407	0.274996733487825
AC069079.1	0.967815741305674	-0.0471956903709908	0.967559922438747	0.986799322975431
MCF2L-AS1	0.45176285232855	-1.14636244957633	9.94299964180284e-05	0.00213694491152218
AL713851.1	1.86069733180553	0.895843400149619	0.377144461093146	0.609283491750445
SNORD62A	0.763650404002988	-0.389015765318283	0.113085136318342	0.317011376143981
SMIM2-IT1	0.923422335956738	-0.11493746583093	0.586867464671482	0.762434842380104
AL109838.1	0.921866299346443	-0.117370566853995	0.625168498724347	0.789504294822899
AC114814.3	8.31255992329818	3.05529283558943	0.496843416512128	0.699335908005403
LINC01634	3.08053691275168	1.62318182295165	0.0237788321831625	0.122483912991948
AC145207.1	0.369127516778523	-1.4378088069375	0.199556285735093	0.431446176073323
AL354733.3	0.836157653736602	-0.258153113322061	0.131417143296337	0.34242443497142
AL023495.1	0.596920647453612	-0.744388937491428	0.0527598570248549	0.202321208293975
LINC01281	5.0471445629349	2.33546740964851	5.29193735271311e-11	4.41735020629597e-09
HM13-IT1	0.798769131928087	-0.324149513325736	0.00412013873296821	0.0361027455397449
LINC00957	0.810328335372205	-0.303421505613631	0.0402900712619519	0.17288503572282
AC012360.1	1.08499333998621	0.117686187003065	0.930566038720963	0.966651321778032
AC007556.1	1.17785234899329	0.236158699842399	0.745665739881571	0.865346201856108
AC016723.1	0.636994083281078	-0.650648122815033	0.100712042707753	0.29749032773295
AC093083.1	0.604026845637584	-0.727315424132487	0.192169968818485	0.423027322459152
LINC01665	0.188676498420417	-2.40601336311951	0.0207531954370765	0.112931033704785
AC114730.3	0.840935578507415	-0.249932810611145	0.608665481020962	0.777326100211004
AL592466.1	3.6241610738255	1.85764707658867	0.336524013132234	0.570577257666531
LINC01621	0.114539936693026	-3.1260773836985	0.00421104665990866	0.0367591738781383
AC093151.3	0.765042647428582	-0.386387921567344	0.124000787634005	0.332376501312179
AC016292.1	0.678962506938487	-0.558596185435571	0.169855303676874	0.397391700218992
AL596202.1	0.618291726919624	-0.69364039320604	0.00744529440464525	0.0559984371593149
