country,province,lng,lat
Russia,Chuvash,46.93576788,55.4935688
Russia,City of St. Petersburg,30.48301245,59.83451184
Russia,Dagestan,47.62869716,42.68651461
Russia,Evenk,97.88333424,65.75011544
Russia,Gorno-Altay,85.95768835,51.96133608
Russia,Ingush,44.78300151,43.23300312
Russia,Irkutsk,103.6520197,55.43974745
Russia,Ivanovo,41.60825069,57.13836504
Russia,Kabardin-Balkar,43.61794714,43.4981059
Russia,Kaliningrad,21.39671952,54.8011369
Russia,Kalmyk,44.20871212,46.32865664
Russia,Kaluga,35.73162403,54.56200421
Russia,Kamchatka,161.4572585,57.34031509
Russia,Karachay-Cherkess,42.06000606,44.29040895
Russia,Karelia,34.44544242,63.4584586
Russia,Kemerovo,86.51196977,54.60582367
Russia,Khabarovsk,137.6489039,52.19729032
Russia,Khakass,90.42370344,53.66392811
Russia,Khanty-Mansiy,70.34576512,61.9111402
Russia,Kirov,50.22550986,58.53118239
Russia,Komi,57.66458975,65.13028032
Russia,Komi-Permyak,54.63303707,59.01617678
Russia,Koryak,161.4811431,69.42444039
Russia,Kostroma,42.65791961,58.2114886
Russia,Krasnodar,39.42994696,44.97975749
Russia,Krasnoyarsk,91.85007835,57.94702787
Russia,Kurgan,64.47050723,55.48410125
Russia,Kursk,35.62293127,51.92983929
Russia,Leningrad,30.22467089,59.82824976
Russia,Lipetsk,39.35812103,52.56492542
Russia,Maga Buryatdan,152.0733541,61.07510939
Russia,Mariy-El,47.87494828,56.63539187
Russia,Mordovia,45.05220069,54.11735435
Russia,Moskovsskaya,38.00932595,55.70219876
Russia,Moskva,37.61552283,55.75216412
Russia,Murmansk,32.97128434,68.03081258
Russia,Nenets,52.87380086,68.58414112
Russia,Nizhegorod,43.40377934,55.96048732
Russia,North Ossetia,44.66217281,43.40234947
Russia,Novgorod,32.19392438,58.29752125
Russia,Novosibirsk,80.65963448,54.80119375
Russia,Omsk,73.29745337,55.26550563
Russia,Orel,36.74050302,52.88649924
Russia,Orenburg,56.37056524,51.71598499
Russia,Penza,44.96653408,52.98933535
Russia,Perm',56.93683056,58.60329823
Russia,Primorye,133.3773624,44.18742816
Russia,Pskov,29.42498918,57.07497744
Russia,Rostov,40.34407603,47.63230974
Russia,Ryazan',41.00725378,54.63752071
Russia,Sakha (Yakutia),126.3134828,65.16069182
Russia,Sakhalin,143.5856794,49.00775369
Russia,Samara,49.85883236,53.2195883
Russia,Saratov,46.24691458,51.70090301
Russia,Smolensk,33.10391191,54.77307014
Russia,Stavropol',42.93187606,44.47624479
Russia,Sverdlovsk,60.6714717,58.10458683
Russia,Tambov,41.59123881,52.8673738
Russia,Tatarstan,51.26561987,55.29364237
Russia,Taymyr,94.11970837,72.52882626
Russia,Tomsk,83.32287244,57.80285549
Russia,Tula,37.78241187,53.95707559
Russia,Tuva,92.30817928,51.37000267
Russia,Tver',35.07731212,57.05737515
Russia,Tyumen',67.58287195,56.90912193
Russia,Udmurt,53.16637724,56.98750991
Russia,Ul'yanovsk,48.98500973,54.2901991
Russia,Ust-Orda Buryat,104.6999977,52.83299713
Russia,Vladimir,41.25998599,56.02025284
Russia,Volgograd,44.48126008,49.78281918
Russia,Vologda,41.06075181,59.64597684
Russia,Voronezh,40.67936682,51.54934572
Russia,Yamal-Nenets,75.12468895,67.05132227
Russia,Yaroslavl',39.10607784,57.59595985
Russia,Yevrey,132.0170475,48.89870648
Rwanda,Eastern,30.53330158,-2.166695932
Rwanda,Kigali City,30.06053178,-1.953590069
Rwanda,Northern,29.84501522,-1.539584332
Rwanda,Southern,29.69918178,-2.373027943
Rwanda,Western,29.1709627,-2.071424124
Saudi Arabia,`Asir,42.54940772,19.11938723
Saudi Arabia,Al Hudud ash Shamaliyah,42.25774593,30.30511274
Saudi Arabia,Al Jawf,39.11099809,30.38286559
Saudi Arabia,Al Madinah,38.8146486,24.2971332
Saudi Arabia,Al Quassim,43.96283565,26.36638674
Saudi Arabia,Ar Riyad,46.33880432,23.36436326
Saudi Arabia,Ash Sharqiyah,49.28958323,26.4936215
Saudi Arabia,Ha'il,41.70007971,27.52357709
Saudi Arabia,Jizan,42.5565649,16.90655072
Saudi Arabia,Makkah,40.12509833,20.8338756
Saudi Arabia,Najran,44.1315592,17.50653994
Saudi Arabia,Tabuk,36.50925961,27.30812512
Senegal,Dakar,-17.47313013,14.71583173
Senegal,Diourbel,-16.24000126,14.66038291
Senegal,Fatick,-16.41599952,14.3440021
Senegal,Kaolack,-16.10000981,14.14997479
Senegal,Kolda,-14.95002832,12.91043805
Senegal,Louga,-16.25000065,15.61037661
Senegal,Matam,-13.49998763,16.15000775
Senegal,Tambacounda,-12.9300095,13.17039634
Senegal,Thiès,-16.93001083,14.8103996
Senegal,Ziguinchor,-16.28999821,12.58999249
Serbia,Grad Beograd,20.46799068,44.81864545
Serbia,Južno-Backi,19.84994055,45.2503762
Serbia,Moravicki,20.33011796,43.88973574
Serbia,Nišavski,21.8999963,43.33041587
Serbia,Severno-Backi,19.68002844,46.07001609
Serbia,Srednje-Banatski,20.39946773,45.3786371
Serbia,Šumadijski,20.92000443,44.01996035
Sierra Leone,Eastern,-11.01998397,8.160443745
Sierra Leone,Northern,-12.04997278,8.880425638
Sierra Leone,Southern,-11.74001754,7.970016092
Sierra Leone,Western,-13.23421574,8.470011412
Slovakia,Banskobystrický,19.1416117,48.65851443
Slovakia,Bratislavský,17.11698075,48.15001833
Slovakia,Košický,21.25001013,48.73044802
Slovakia,Prešov,21.23936479,48.99973391
Slovakia,Trnavský,17.60000036,48.36659426
Slovakia,Žilinský,18.74938757,49.21982383
Slovenia,Maribor,15.65004187,46.54047833
Slovenia,Osrednjeslovenska,14.51496903,46.05528831
Solomon Islands,Choiseul,156.8350158,-8.09962319
Solomon Islands,Guadalcanal,159.9497657,-9.437994295
Solomon Islands,Temotu,165.8567353,-10.73801832
Somalia,Bakool,43.86670261,4.183298973
Somalia,Banaadir,45.36667761,2.066681334
Somalia,Bari,50.20719869,10.56254519
Somalia,Bay,43.86663998,2.951846944
Somalia,Galguduud,46.9040004,4.75428878
Somalia,Gedo,42.21234063,3.689307787
Somalia,Hiiraan,45.18252865,4.912696247
Somalia,Jubbada Dhexe,42.58330253,1.083303017
Somalia,Jubbada Hoose,42.37361412,-0.495108465
Somalia,Mudug,47.4300142,6.769960143
Somalia,Nugaal,49.16665239,8.191669229
Somalia,Shabeellaha Dhexe,45.51659094,2.767000345
Somalia,Shabeellaha Hoose,44.85327226,1.776569843
South Africa,Eastern Cape,26.81574939,-32.31304523
South Africa,Gauteng,28.19588074,-26.18914435
South Africa,KwaZulu-Natal,30.84190896,-28.91425524
South Africa,Limpopo,29.92600769,-23.43984446
South Africa,Mpumalanga,30.16167978,-26.2345886
South Africa,North West,26.38143556,-26.47126666
South Africa,Northern Cape,21.71533573,-29.40430727
South Africa,Orange Free State,26.98797514,-28.33382998
South Africa,Western Cape,20.42781027,-33.60981722
South Korea,Busan,129.0100476,35.09505292
South Korea,Cheju,126.08,36.06
South Korea,ChollaPuk,126.6755,36.5677
South Korea,Chungcheongbuk-do,127.5954569,36.78957481
South Korea,Daegu,129.1027379,36.14318016
South Korea,Daejeon,127.425028,36.33554567
South Korea,Gangwon-do,128.2902724,37.79860883
South Korea,Gwangju,127.0708378,34.771791
South Korea,Gyeonggi-do,126.9257016,37.43921857
South Korea,Gyeongsangnam-do,128.583562,35.21910219
South Korea,Inch'on-gwangyoksi,126.6422334,37.47614789
South Korea,Jeju,126.5219307,33.51013674
South Korea,Jeollabuk-do,126.9339449,35.91805075
South Korea,Kangwon,127.3562,36.0219
South Korea,Kwangju-gwangyoksi,126.9104341,35.1709656
South Korea,Kyonggi,126.2657095,35.86166
South Korea,Seoul,126.999731,37.5663491
South Korea,Taegu-gwangyoksi,128.6069714,35.86678876
South Korea,Ulsan,129.3169539,35.54673077
South Sudan,Central Equatoria,31.13002722,4.460178649
South Sudan,East Equatoria,32.82013078,4.186061014
South Sudan,Jungoli,31.55914831,6.207203795
South Sudan,Lakes,29.68329382,6.800009988
South Sudan,North Bahr-al-Ghazal,27.40002234,8.766556619
South Sudan,Unity,29.8333333,9.2333333
South Sudan,Upper Nile,32.30754363,9.523659415
South Sudan,Warap,28.1166711,8.533728454
South Sudan,West Bahr-al-Ghazal,27.98996049,7.699980895
South Sudan,West Equatoria,28.94664628,4.742822895
Spain,Andalucía,-4.738469869,37.11665057
Spain,Aragón,-0.889982138,41.65000165
Spain,Cantabria,-3.799985394,43.3804645
Spain,Castilla-La Mancha,-3.017767851,39.83369563
Spain,Castilla y León,-4.917501161,41.88769386
Spain,Cataluña,1.961127209,41.34787538
Spain,Ceuta,-5.30699935,35.88898378
Spain,Comunidad de Madrid,-3.683351686,40.40002626
Spain,Comunidad Foral de Navarra,-1.649987428,42.82000775
Spain,Comunidad Valenciana,-0.311220112,39.26888389
Spain,Extremadura,-6.653985146,38.89621656
Spain,Galicia,-8.390267224,42.69071332
Spain,Islas Baleares,2.65424597,39.57426271
Spain,La Rioja,-2.429991497,42.47036501
Spain,Melilla,-2.950011435,35.30000165
Spain,País Vasco,-2.526652264,43.14011741
Spain,Principado de Asturias,-5.749995566,43.44025413
Spain,Región de Murcia,-1.26950247,37.75632889
Sri Lanka,Anuradhapura,80.38329993,8.349992898
Sri Lanka,Badulla,81.0499259,6.983693867
Sri Lanka,Batticaloa,81.70001542,7.717008279
Sri Lanka,Colombo,79.89592227,6.870789475
Sri Lanka,Galle,80.24000118,6.030005309
Sri Lanka,Jaffna,80.00502844,9.675002461
Sri Lanka,Kandy,80.67000077,7.279980691
Sri Lanka,Kilinochchi,80.39993974,9.400419738
Sri Lanka,Matara,80.5427734,5.948976663
Sri Lanka,Puttalam,79.82600454,8.033004084
Sri Lanka,Ratnapura,80.38600257,6.693003132
Sri Lanka,Trincomalee,81.23300155,8.568999036
Sudan,Blue Nile,34.34998572,11.77040428
Sudan,Gedarif,35.38000036,14.03998151
Sudan,Gezira,33.25000118,14.32517082
Sudan,Kassala,36.39001623,15.45997235
Sudan,Khartoum,32.50710079,15.60237968
Sudan,North Kurdufan,30.70834754,13.04686383
Sudan,Northern,31.01662329,19.77090431
Sudan,Northern Darfur,25.35001827,13.62998069
Sudan,Red Sea,37.11129865,18.79511761
Sudan,River Nile,33.83581813,17.49936983
Sudan,Sennar,33.60000565,13.54995974
Sudan,South Darfur,24.88999467,12.05997316
Sudan,South Kordofan,27.98444834,11.68583579
Sudan,South Kordufan,29.70003699,11.00995974
Sudan,West Darfur,22.44001501,13.45001752
Sudan,White Nile,32.4799965,13.58019045
Suriname,Brokopondo,-55.09498102,5.030195535
Suriname,Commewijne,-55.07000838,5.909986795
Suriname,Coronie,-56.31998377,5.890427265
Suriname,Marowijne,-54.40999699,5.630003885
Suriname,Nickerie,-56.98999455,5.950423603
Suriname,Para,-55.19999648,5.599998125
Suriname,Paramaribo,-55.16703089,5.83503013
Suriname,Saramacca,-55.48100346,5.796998975
Suriname,Sipaliwini,-54.23328943,3.850009175
Svalbard and Jan Mayen Islands,Svalbard,15.5499963,78.21668439
Swaziland,Hhohho,31.19016801,-26.13882739
Swaziland,Lubombo,31.95199862,-26.45499604
Swaziland,Manzini,31.29400081,-26.48083426
Swaziland,Shiselweni,31.65835131,-27.14808874
Sweden,Blekinge,15.29600461,56.20300219
Sweden,Dalarna,15.53183783,60.54816221
Sweden,Gotland,18.30000932,57.63365135
Sweden,Gävleborg,16.76661454,61.0094918
Sweden,Halland,12.85558712,56.67177207
Sweden,Jämtland,14.64999955,63.1833126
Sweden,Jönköping,14.16501623,57.7713432
Sweden,Kalmar,16.36658728,56.66701784
Sweden,Kronoberg,14.81670772,56.88369712
Sweden,Norrbotten,21.18750742,66.72331964
Sweden,Orebro,15.2199906,59.2803467
Sweden,Skåne,13.28887678,55.88916696
Sweden,Stockholm,18.09733473,59.35075995
Sweden,Södermanland,17.01500451,58.76399718
Sweden,Uppsala,17.63999792,59.86005292
Sweden,Värmland,13.49994055,59.36713727
Sweden,Västerbotten,20.59501135,64.30103507
Sweden,Västernorrland,17.98911283,62.78401906
Sweden,Västmanland,16.54001339,59.63001528
Sweden,Västra Götaland,12.67559347,58.16310948
Sweden,Östergötland,15.90431576,58.50271975
Switzerland,Aargau,8.03400361,47.3900041
Switzerland,Appenzell Ausserrhoden,9.283302472,47.38329903
Switzerland,Appenzell Innerrhoden,9.416700505,47.3333041
Switzerland,Basel-Landschaft,7.737003468,47.48300112
Switzerland,Basel-Stadt,7.590017048,47.58038902
Switzerland,Bern,7.358506631,47.04163638
Switzerland,Fribourg,7.149996522,46.80000008
Switzerland,Genève,6.140028034,46.21000755
Switzerland,Glarus,9.066699587,47.05000204
Switzerland,Graubünden,9.500029662,46.85002016
Switzerland,Jura,7.344999488,47.36999713
Switzerland,Lucerne,8.280000772,47.05042137
Switzerland,Neuchâtel,6.922998615,46.99899914
Switzerland,Nidwalden,8.383302547,46.95000307
Switzerland,Obwalden,8.243001529,46.89900002
Switzerland,Sankt Gallen,9.361998557,47.42299807
Switzerland,Schaffhausen,8.632998523,47.70600309
Switzerland,Schwyz,8.648001603,47.01999604
Switzerland,Solothurn,7.536996608,47.2120021
Switzerland,Thurgau,9.108000502,47.56799717
Switzerland,Ticino,8.993337907,46.09869112
Switzerland,Uri,8.638002584,46.87900214
Switzerland,Valais,7.353999482,46.23900303
Switzerland,Vaud,6.650022744,46.53042727
Switzerland,Zug,8.487000565,47.17899903
Switzerland,Zürich,8.55001013,47.37998781
Syria,Aleppo (Halab),37.39014468,36.44846729
Syria,Ar Raqqah,38.78403031,35.88351901
Syria,As Suwayda',36.5665946,32.70041872
Syria,Damascus,36.47776282,33.70013375
Syria,Dar`a,36.10500351,32.62500014
Syria,Dayr Az Zawr,40.52431169,34.89040133
Syria,Golan,35.82359086,33.12566408
Syria,Hamah,36.72999548,35.1503467
Syria,Hasaka (Al Haksa),40.98999386,36.75665692
Syria,Homs (Hims),37.50167965,34.64018404
Syria,Idlib,36.63165523,35.92970481
Syria,Lattakia (Al Ladhiqiyah),35.77997595,35.539987
Syria,Tartus,35.88658405,34.88463448
Taiwan,Changhua,120.5134086,24.07340008
Taiwan,Chiayi,120.2876389,23.45555556
Taiwan,Chiayi City,120.4350671,23.47545209
Taiwan,Hsinchu,121.0119444,24.83333333
Taiwan,Hsinchu City,120.9767395,24.8167914
Taiwan,Hualien,121.6000089,23.98374147
Taiwan,Kaohsiung City,120.2666019,22.63330711
Taiwan,Keelung City,121.7332824,25.13325787
Taiwan,Miaoli,120.82,24.57
Taiwan,Nantou,120.6833333,23.91666667
Taiwan,New Taipei City,121.465,25.01277778
Taiwan,Penghu,119.5833333,23.56666667
Taiwan,Pingtung,120.4816792,22.68170209
Taiwan,Taichung City,120.681667,24.15207745
Taiwan,Tainan City,120.2000427,23.00000307
Taiwan,Taipei City,121.5683333,25.03583333
Taiwan,Taitung,121.140037,22.75539268
Taiwan,Taoyuan,121.2385775,24.95439394
Taiwan,Yilan,121.75,24.75
Taiwan,Yunlin,120.5438889,23.7075
Tajikistan,Gorno-Badakhshan,71.54756018,37.4875167
Tajikistan,Khatlon,69.07868418,37.91262426
Tajikistan,Leninabad,69.51213884,40.06351298
Tajikistan,Tadzhikistan Territories,68.77387935,38.56003522
Tanzania,Arusha,35.80400549,-3.605675274
Tanzania,Dar-Es-Salaam,39.26834184,-6.800012595
Tanzania,Dodoma,36.11499426,-6.266453432
Tanzania,Iringa,35.23000952,-8.549621563
Tanzania,Kagera,31.25332719,-2.139590774
Tanzania,Kaskazini-Pemba,39.725799,-5.063463959
Tanzania,Kaskazini-Unguja,39.25999862,-5.878997975
Tanzania,Kigoma,30.26429195,-4.462987285
Tanzania,Kilimanjaro,37.52999833,-3.704594301
Tanzania,Kusini-Pemba,39.77001664,-5.239539369
Tanzania,Lindi,39.69999508,-10.00002399
Tanzania,Mara,33.79999345,-1.489587383
Tanzania,Mbeya,33.28166161,-9.14140284
Tanzania,Morogoro,37.07751949,-7.297204469
Tanzania,Mtwara,39.49496883,-10.4996059
Tanzania,Mwanza,32.88222001,-2.589709725
Tanzania,Pwani,39.10169007,-7.213055063
Tanzania,Rukwa,30.9258278,-7.1420589
Tanzania,Ruvuma,35.92887298,-11.01751572
Tanzania,Shinyanga,33.00001644,-3.739579245
Tanzania,Singida,34.7066909,-5.43294703
Tanzania,Tabora,32.91668819,-4.953062453
Tanzania,Tanga,38.81501034,-5.079807517
Tanzania,Zanzibar West,39.20002559,-6.159999981
Thailand,Ang Thong,100.4499997,14.58330306
Thailand,Bangkok Metropolis,100.5166447,13.74999921
Thailand,Buri Ram,103.116641,15.00043968
Thailand,Chachoengsao,101.0760037,13.67900105
Thailand,Chai Nat,100.1259997,15.17900402
Thailand,Chaiyaphum,102.0386189,15.8040082
Thailand,Chanthaburi,102.0978918,12.61327272
Thailand,Chiang Mai,98.98004594,18.7999752
Thailand,Chiang Rai,99.82645422,19.91187115
Thailand,Chon Buri,100.9643176,13.27971784
Thailand,Chumphon,99.18721676,10.51267743
Thailand,Kalasin,103.5090007,16.42799707
Thailand,Kamphaeng Phet,99.52900267,16.47299704
Thailand,Kanchanaburi,99.52202836,14.01742474
Thailand,Khon Kaen,102.8300435,16.42004295
Thailand,Krabi,98.91199867,8.052003097
Thailand,Lampang,99.48125565,18.29155662
Thailand,Lamphun,99.07399856,18.50300114
Thailand,Loei,101.7315059,17.49188967
Thailand,Lop Buri,100.6186023,14.80401756
Thailand,Mae Hong Son,97.96899665,19.30100405
Thailand,Maha Sarakham,103.2980045,16.18399803
Thailand,Nakhon Nayok,101.2159987,14.20000203
Thailand,Nakhon Pathom,100.0639986,13.81799707
Thailand,Nakhon Phanom,104.76946,17.39447959
Thailand,Nakhon Ratchasima,102.2593031,15.29202395
Thailand,Nakhon Sawan,100.0700052,15.70003522
Thailand,Nakhon Si Thammarat,99.84932105,8.2769741
Thailand,Nan,100.7714611,18.78684938
Thailand,Narathiwat,101.8214229,6.431841246
Thailand,Nong Khai,102.747878,17.87326174
Thailand,Nonthaburi,100.4833134,13.83368919
Thailand,Pathum Thani,100.5333361,14.01711468
Thailand,Pattani,101.2500006,6.864003023
Thailand,Phangnga,98.53399857,8.451000086
Thailand,Phatthalung,100.0809996,7.61499898
Thailand,Phayao,99.90830969,19.17070192
Thailand,Phetchabun,101.1590017,16.41899707
Thailand,Phetchaburi,99.9411759,13.11329388
Thailand,Phichit,100.3490017,16.43900405
Thailand,Phitsanulok,100.2728869,16.8283126
Thailand,Phra Nakhon Si Ayutthaya,100.5684244,14.35879925
Thailand,Phrae,100.1629195,18.15329632
Thailand,Phuket,98.3815295,7.876533426
Thailand,Prachin Buri,101.3767989,14.0572156
Thailand,Prachuap Khiri Khan,99.87216493,12.18635277
Thailand,Ranong,98.63800257,9.962001095
Thailand,Ratchaburi,99.82154496,13.54189821
Thailand,Rayong,101.2814559,12.67184796
Thailand,Roi Et,103.6549986,16.050996
Thailand,Sa Kaeo,102.4969372,13.68235476
Thailand,Sakon Nakhon,104.1478959,17.16790428
Thailand,Samut Prakan,100.6114709,13.60690716
Thailand,Samut Sakhon,100.2740046,13.536
Thailand,Samut Songkhram,100.0009986,13.41299699
Thailand,Saraburi,100.8799816,14.53036501
Thailand,Satun,100.0666986,6.616701099
Thailand,Si Sa Ket,104.3298486,15.12025148
Thailand,Sing Buri,100.4010036,14.886999
Thailand,Songkhla,100.4714278,6.996432107
Thailand,Songkhla (Songkhla Lake),100.5600012,7.209959126
Thailand,Sukhothai,99.7515234,17.01186729
Thailand,Suphan Buri,100.1289966,14.47100105
Thailand,Surat Thani,99.34012732,9.1500991
Thailand,Surin,103.4914502,14.88682904
Thailand,Tak,98.85005387,16.800459
Thailand,Trang,99.60801794,7.563400084
Thailand,Trat,102.5090016,12.23700309
Thailand,Ubon Ratchathani,104.8300248,15.24995933
Thailand,Udon Thani,102.7893225,17.4047632
Thailand,Uthai Thani,100.026442,15.38186342
Thailand,Uttaradit,100.0971871,17.63162274
Thailand,Yala,101.2850732,6.550490335
Thailand,Yasothon,104.1509977,15.78799812
The Gambia,Banjul,-16.62582564,13.36712013
The Gambia,Lower River,-15.88678146,13.43565461
The Gambia,Maccarthy Island,-14.70851116,13.49231959
The Gambia,Upper River,-14.2229965,13.31000112
Togo,Centre,1.067496583,8.773736367
Togo,Kara,0.789003574,9.261000068
Togo,Maritime,1.222757119,6.131937072
Togo,Plateaux,0.875026407,7.215217203
Togo,Savanes,0.470813353,10.35956016
Trinidad and Tobago,Port of Spain,-61.51703089,10.65199709
Trinidad and Tobago,San Fernando,-61.45937678,10.28046166
Tunisia,Bizerte,9.854995075,37.29042279
Tunisia,Béja,9.190022744,36.73040529
Tunisia,Gabès,10.09999304,33.90042299
Tunisia,Gafsa,8.780021931,34.42044293
Tunisia,Jendouba,8.749998615,36.50000406
Tunisia,Kairouan,10.09999304,35.68039187
Tunisia,Kassérine,8.773345772,35.19854982
Tunisia,Kebili,8.971002538,33.68999703
Tunisia,Le Kef,8.714754597,36.18263511
Tunisia,Mahdia,11.04087662,35.48391304
Tunisia,Manubah,10.19999755,36.86667315
Tunisia,Monastir,10.76729456,35.73070214
Tunisia,Médenine,10.91223709,33.350262
Tunisia,Nabeul,10.7300321,36.46034426
Tunisia,Sfax,10.72000688,34.75003522
Tunisia,Sidi Bou Zid,9.500004482,35.01669608
Tunisia,Siliana,9.3833016,36.08330413
Tunisia,Sousse,10.62502559,35.82999514
Tunisia,Tataouine,10.58335585,32.50852637
Tunisia,Tozeur,8.129984089,33.93042116
Tunisia,Tunis,10.1796781,36.80277814
Tunisia,Zaghouan,10.14699661,36.39999616
Turkey,Adana,35.32000403,36.99498863
Turkey,Adiyaman,38.27992672,37.77039349
Turkey,Afyon,30.55001094,38.75038535
Turkey,Agri,43.05131506,39.71983522
Turkey,Amasya,35.83304765,40.65368003
Turkey,Ankara,32.50580888,39.75569867
Turkey,Antalya,30.69997595,36.88998212
Turkey,Artvin,41.81799654,41.18300114
Turkey,Aydin,27.63013749,37.80059837
Turkey,Balikesir,27.89001827,39.6503821
Turkey,Batman,41.14001054,37.89041201
Turkey,Bilecik,29.9829966,40.14999902
Turkey,Bingöl,40.49800256,38.88500404
Turkey,Bitlis,42.20229613,38.45028804
Turkey,Bolu,31.60612219,40.73625897
Turkey,Burdur,30.28333554,37.71666011
Turkey,Bursa,29.06999792,40.1999868
Turkey,Denizli,29.08002315,37.77039349
Turkey,Diyarbakir,40.23004024,37.92043601
Turkey,Edirne,26.56999548,41.67043968
Turkey,Elazig,39.22999792,38.67997622
Turkey,Erzincan,39.49277258,39.75264976
Turkey,Erzurum,41.29002722,39.92039146
Turkey,Eskisehir,30.52996049,39.7949986
Turkey,Gaziantep,37.25249589,36.89769482
Turkey,Giresun,38.39000452,40.91300115
Turkey,Gümüshane,39.48399962,40.46400013
Turkey,Hakkari,43.7408337,37.57443646
Turkey,Hatay,36.08500326,36.29029114
Turkey,Isparta,30.52996049,37.76998008
Turkey,Istanbul,29.01000159,41.10499615
Turkey,Izmir,27.15179401,38.43614968
Turkey,K. Maras,36.94502112,37.60998985
Turkey,Karaman,33.21501623,37.18154055
Turkey,Kars,43.09746212,40.60846315
Turkey,Kastamonu,33.78300349,41.38900215
Turkey,Kayseri,35.49001949,38.73495994
Turkey,Kinkkale,33.52998409,39.85036989
Turkey,Kirklareli,27.29060925,41.57482825
Turkey,Kirsehir,34.1710026,39.14199917
Turkey,Kocaeli,29.93061723,40.77602399
Turkey,Konya,33.2633337,37.69064384
Turkey,Kütahya,29.92999711,39.42000856
Turkey,Malatya,38.30002885,38.37043439
Turkey,Manisa,27.43996822,38.63039268
Turkey,Mardin,40.98053707,37.19324526
Turkey,Mersin,34.74998715,36.86019066
Turkey,Mugla,28.36389115,37.21637046
Turkey,Mus,41.49693966,38.74901593
Turkey,Nevsehir,34.72399852,38.62400404
Turkey,Nigde,34.69400163,37.97600412
Turkey,Ordu,37.8699259,41.00042889
Turkey,Rize,40.52185705,41.02084108
Turkey,Sakarya,30.40751731,40.78331858
Turkey,Samsun,36.12527787,41.42408521
Turkey,Sanliurfa,38.79498572,37.16999086
Turkey,Siirt,41.93299858,37.94400007
Turkey,Sinop,35.1530015,42.02299802
Turkey,Sivas,37.03498979,39.74541506
Turkey,Tekirdag,27.50998979,40.99086875
Turkey,Tokat,36.56300452,40.30599617
Turkey,Trabzon,39.71999385,40.97999086
Turkey,Tunceli,39.5333015,39.11670002
Turkey,Usak,29.4200024,38.68036379
Turkey,Van,43.39997595,38.49543968
Turkey,Yozgat,34.81499749,39.81799809
Turkey,Zinguldak,32.1900142,41.31519004
Turkey,Çanakkale,26.4063879,40.14593325
Turkey,Çankiri,33.62100359,40.60700101
Turkey,Çorum,34.95000077,40.5199931
Turkmenistan,Ahal,59.17234656,37.68265337
Turkmenistan,Balkan,54.18375039,39.48678033
Turkmenistan,Chardzhou,64.38988338,38.46740522
Turkmenistan,Mary,61.83332108,37.6000163
Turkmenistan,Tashauz,59.56581091,42.07832176
Uganda,Adjumani,31.8097222,3.3613889
Uganda,Arua Municipality,30.90001542,3.020369892
Uganda,Aswa,32.28003454,2.779996967
Uganda,Bamunanika,32.53329952,0.583299106
Uganda,Budadiri,34.3,1.25
Uganda,Bungokho,34.1699967,1.090410175
Uganda,Busia,34.0758333,0.4544444
Uganda,Busujju,32.05002274,0.400426452
Uganda,Iganga,33.4686111,0.6091667
Uganda,Jinja,33.19992672,0.44042401
Uganda,Kaabong,34.12002559,3.520391051
Uganda,Kabale,29.97996822,-1.249602032
Uganda,Kabarole,30.27500162,0.671004121
Uganda,Kaberamaido,33.1594444,1.7388889
Uganda,Kalangala,32.225,-0.3088889
Uganda,Kampala,32.58332353,0.316658955
Uganda,Kamuli,33.1197222,0.9472222
Uganda,Kasese,29.95415585,0.051429666
Uganda,Kashari,30.65000484,-0.599615866
Uganda,Kayunga,32.8886111,0.7025
Uganda,Kibale,31.0666667,0.8
Uganda,Kiboga,31.7741667,0.9161111
Uganda,Kisoro,29.6983333,-1.3538889
Uganda,Kitgum,32.87002437,3.300404479
Uganda,Kumi,33.9361111,1.4608333
Uganda,Lira,32.89002315,2.260390441
Uganda,Masaka,31.7299906,-0.329606507
Uganda,Masindi,31.89245909,1.687421591
Uganda,Moroto,34.63999385,2.540347513
Uganda,Moyo,31.72001705,3.650408955
Uganda,Mpigi,32.3136111,0.225
Uganda,Mubende,31.37001257,0.590440693
Uganda,Nakasongola,32.4563889,1.3088889
Uganda,Nebbi,31.29124001,2.473105462
Uganda,Ntungamo,30.2641667,-0.8794444
Uganda,Pallisa,33.7094444,1.145
Uganda,Soroti,33.60000565,1.710398172
Uganda,Tororo,34.1699967,0.710381692
Uganda,Usuk,33.9661111,1.8911111
Uganda,Wakiso,32.46002356,0.060395527
Ukraine,Cherkasy,31.14090511,49.09450849
Ukraine,Chernihiv,31.5959161,51.27950432
Ukraine,Chernivtsi,25.92155961,48.30530601
Ukraine,Crimea,34.08213625,45.28048841
Ukraine,Dnipropetrovs'k,34.25040523,47.99163007
Ukraine,Donets'k,37.78997213,48.02897146
Ukraine,Ivano-Frankivs'k,24.70938554,48.93475079
Ukraine,Kharkiv,36.92404049,49.8608829
Ukraine,Khmel'nyts'kyy,26.79122229,49.05461428
Ukraine,Kiev,30.38183,50.52285153
Ukraine,Kirovohrad,32.26029415,48.50405357
Ukraine,L'viv,23.76468868,49.58967206
Ukraine,Luhans'k,38.88087195,48.74508537
Ukraine,Mykolayiv,31.65883216,47.25905204
Ukraine,Odessa,30.07131493,46.04678754
Ukraine,Poltava,33.99995541,49.32878359
Ukraine,Rivne,26.25280554,50.61658612
Ukraine,Sumy,33.82317894,51.34669659
Ukraine,Ternopil',25.5821488,49.53598024
